index,filename,source,lens,chi,x,y,einsteinR,sigma,sigma2,theta,nterms
"00436",image-00436.png,s,p,64,-37,-6,34,36,0,0,16
"00437",image-00437.png,s,p,55,-11,54,10,23,0,0,16
"00438",image-00438.png,s,p,39,14,-56,49,40,0,0,16
"00439",image-00439.png,s,p,41,19,23,40,64,0,0,16
"00440",image-00440.png,s,p,35,99,-69,43,64,0,0,16
"00441",image-00441.png,s,p,66,89,-11,32,10,0,0,16
"00442",image-00442.png,s,p,54,59,-85,42,66,0,0,16
"00443",image-00443.png,s,p,32,12,-28,1,53,0,0,16
"00444",image-00444.png,s,p,67,-111,-86,9,23,0,0,16
"00445",image-00445.png,s,p,46,-99,-26,41,47,0,0,16
"00446",image-00446.png,s,p,32,-19,74,43,5,0,0,16
"00447",image-00447.png,s,p,67,120,-15,44,15,0,0,16
"00448",image-00448.png,s,p,43,30,-14,9,36,0,0,16
"00449",image-00449.png,s,p,70,54,121,49,23,0,0,16
"00450",image-00450.png,s,p,33,24,115,4,11,0,0,16
"00451",image-00451.png,s,p,42,2,117,43,13,0,0,16
"00452",image-00452.png,s,p,60,-1,41,6,69,0,0,16
"00453",image-00453.png,s,p,54,-75,19,37,46,0,0,16
"00454",image-00454.png,s,p,45,-107,15,20,23,0,0,16
"00455",image-00455.png,s,p,49,61,-63,6,46,0,0,16
"00456",image-00456.png,s,p,56,66,47,49,27,0,0,16
"00457",image-00457.png,s,p,35,-21,55,27,35,0,0,16
"00458",image-00458.png,s,p,56,-5,64,40,18,0,0,16
"00459",image-00459.png,s,p,68,-92,73,10,55,0,0,16
"00460",image-00460.png,s,p,39,107,67,49,34,0,0,16
"00461",image-00461.png,s,p,69,47,83,49,65,0,0,16
"00462",image-00462.png,s,p,53,-10,-86,2,27,0,0,16
"00463",image-00463.png,s,p,43,82,-61,23,9,0,0,16
"00464",image-00464.png,s,p,61,28,96,30,18,0,0,16
"00465",image-00465.png,s,p,46,88,53,28,33,0,0,16
"00466",image-00466.png,s,p,41,75,-86,40,58,0,0,16
"00467",image-00467.png,s,p,32,-51,-81,4,56,0,0,16
"00468",image-00468.png,s,p,47,-25,-37,37,69,0,0,16
"00469",image-00469.png,s,p,61,-24,-100,35,17,0,0,16
"00470",image-00470.png,s,p,32,15,-69,37,45,0,0,16
"00471",image-00471.png,s,p,67,63,8,20,37,0,0,16
"00472",image-00472.png,s,p,58,40,96,7,58,0,0,16
"00473",image-00473.png,s,p,39,-69,-68,45,65,0,0,16
"00474",image-00474.png,s,p,47,-79,52,22,2,0,0,16
"00475",image-00475.png,s,p,39,42,62,49,14,0,0,16
"00476",image-00476.png,s,p,59,-7,-123,37,64,0,0,16
"00477",image-00477.png,s,p,62,107,-40,35,68,0,0,16
"00478",image-00478.png,s,p,66,38,-26,17,18,0,0,16
"00479",image-00479.png,s,p,37,-119,-54,3,12,0,0,16
"00480",image-00480.png,s,p,61,-56,-67,30,32,0,0,16
"00481",image-00481.png,s,p,30,72,-68,25,59,0,0,16
"00482",image-00482.png,s,p,33,-29,44,24,59,0,0,16
"00483",image-00483.png,s,p,35,75,-111,42,11,0,0,16
"00484",image-00484.png,s,p,66,-38,-11,12,59,0,0,16
"00485",image-00485.png,s,p,31,71,40,5,62,0,0,16
"00486",image-00486.png,s,p,45,88,92,42,19,0,0,16
"00487",image-00487.png,s,p,60,51,69,40,25,0,0,16
"00488",image-00488.png,s,p,47,73,-43,31,18,0,0,16
"00489",image-00489.png,s,p,68,-106,-107,7,60,0,0,16
"00490",image-00490.png,s,p,57,85,-120,43,32,0,0,16
"00491",image-00491.png,s,p,46,-22,92,19,9,0,0,16
"00492",image-00492.png,s,p,47,-115,-6,32,27,0,0,16
"00493",image-00493.png,s,p,45,69,-109,3,55,0,0,16
"00494",image-00494.png,s,p,50,15,108,6,32,0,0,16
"00495",image-00495.png,s,p,36,-74,-93,9,61,0,0,16
"00496",image-00496.png,s,p,50,-45,35,26,33,0,0,16
"00497",image-00497.png,s,p,30,106,-76,33,35,0,0,16
"00498",image-00498.png,s,p,42,97,-14,31,25,0,0,16
"00499",image-00499.png,s,p,62,99,-8,45,55,0,0,16
"00500",image-00500.png,s,p,35,-35,78,48,44,0,0,16
"00501",image-00501.png,s,p,64,-121,68,28,60,0,0,16
"00502",image-00502.png,s,p,31,-125,103,46,2,0,0,16
"00503",image-00503.png,s,p,54,28,0,34,2,0,0,16
"00504",image-00504.png,s,p,34,75,62,19,27,0,0,16
"00505",image-00505.png,s,p,35,61,71,17,31,0,0,16
"00506",image-00506.png,s,p,43,37,7,3,48,0,0,16
"00507",image-00507.png,s,p,43,0,95,13,64,0,0,16
"00508",image-00508.png,s,p,53,-39,-45,48,43,0,0,16
"00509",image-00509.png,s,p,48,79,31,43,63,0,0,16
"00510",image-00510.png,s,p,34,-6,-8,11,12,0,0,16
"00511",image-00511.png,s,p,48,46,98,46,21,0,0,16
"00512",image-00512.png,s,p,52,91,41,49,32,0,0,16
"00513",image-00513.png,s,p,65,-90,86,48,35,0,0,16
"00514",image-00514.png,s,p,54,26,20,20,10,0,0,16
"00515",image-00515.png,s,p,67,117,-119,45,25,0,0,16
"00516",image-00516.png,s,p,55,34,56,31,6,0,0,16
"00517",image-00517.png,s,p,44,-82,64,9,28,0,0,16
"00518",image-00518.png,s,p,37,-113,80,50,60,0,0,16
"00519",image-00519.png,s,p,42,-20,-60,38,64,0,0,16
"00520",image-00520.png,s,p,46,-32,12,16,3,0,0,16
"00521",image-00521.png,s,p,61,-93,-16,17,2,0,0,16
"00522",image-00522.png,s,p,54,17,-96,18,64,0,0,16
"00523",image-00523.png,s,p,60,74,-32,4,25,0,0,16
"00524",image-00524.png,s,p,47,-64,120,22,56,0,0,16
"00525",image-00525.png,s,p,70,30,59,6,29,0,0,16
"00526",image-00526.png,s,p,46,-8,78,24,30,0,0,16
"00527",image-00527.png,s,p,31,107,73,25,37,0,0,16
"00528",image-00528.png,s,p,32,-101,-25,35,9,0,0,16
"00529",image-00529.png,s,p,43,15,7,7,19,0,0,16
"00530",image-00530.png,s,p,65,-44,111,23,25,0,0,16
"00531",image-00531.png,s,p,30,-66,-38,41,36,0,0,16
"00532",image-00532.png,s,p,47,90,35,1,54,0,0,16
"00533",image-00533.png,s,p,46,0,-125,19,46,0,0,16
"00534",image-00534.png,s,p,53,-88,112,9,15,0,0,16
"00535",image-00535.png,s,p,30,92,73,21,35,0,0,16
"00536",image-00536.png,s,p,39,56,-113,42,25,0,0,16
"00537",image-00537.png,s,p,36,52,25,44,18,0,0,16
"00538",image-00538.png,s,p,63,-42,117,2,39,0,0,16
"00539",image-00539.png,s,p,58,-87,-97,21,22,0,0,16
"00540",image-00540.png,s,p,51,-51,-91,31,1,0,0,16
"00541",image-00541.png,s,p,38,-51,-6,1,32,0,0,16
"00542",image-00542.png,s,p,41,-33,-26,21,39,0,0,16
"00543",image-00543.png,s,p,49,-46,-114,21,54,0,0,16
"00544",image-00544.png,s,p,40,34,59,12,43,0,0,16
"00545",image-00545.png,s,p,61,37,85,14,50,0,0,16
"00546",image-00546.png,s,p,30,-70,-72,50,65,0,0,16
"00547",image-00547.png,s,p,37,-11,-77,48,16,0,0,16
"00548",image-00548.png,s,p,65,-8,-46,7,40,0,0,16
"00549",image-00549.png,s,p,62,84,-25,4,46,0,0,16
"00550",image-00550.png,s,p,38,-18,40,11,15,0,0,16
"00551",image-00551.png,s,p,67,34,-30,2,36,0,0,16
"00552",image-00552.png,s,p,42,21,-18,45,52,0,0,16
"00553",image-00553.png,s,p,50,103,71,24,70,0,0,16
"00554",image-00554.png,s,p,39,-65,108,46,29,0,0,16
"00555",image-00555.png,s,p,43,63,103,35,18,0,0,16
"00556",image-00556.png,s,p,30,-66,-35,22,47,0,0,16
"00557",image-00557.png,s,p,33,-69,65,22,24,0,0,16
"00558",image-00558.png,s,p,51,-123,-14,15,3,0,0,16
"00559",image-00559.png,s,p,53,-33,66,9,47,0,0,16
"00560",image-00560.png,s,p,40,-63,78,29,65,0,0,16
"00561",image-00561.png,s,p,48,23,2,22,13,0,0,16
"00562",image-00562.png,s,p,66,71,96,35,22,0,0,16
"00563",image-00563.png,s,p,34,121,117,24,67,0,0,16
"00564",image-00564.png,s,p,40,76,-125,11,42,0,0,16
"00565",image-00565.png,s,p,64,19,-43,9,38,0,0,16
"00566",image-00566.png,s,p,35,-21,-48,20,31,0,0,16
"00567",image-00567.png,s,p,69,-15,-60,16,31,0,0,16
"00568",image-00568.png,s,p,53,68,-51,3,19,0,0,16
"00569",image-00569.png,s,p,55,-21,-85,15,64,0,0,16
"00570",image-00570.png,s,p,47,78,79,34,2,0,0,16
"00571",image-00571.png,s,p,49,-97,-11,24,50,0,0,16
"00572",image-00572.png,s,p,61,43,48,47,9,0,0,16
"00573",image-00573.png,s,p,52,103,77,10,61,0,0,16
"00574",image-00574.png,s,p,33,96,101,44,56,0,0,16
"00575",image-00575.png,s,p,44,103,-28,22,40,0,0,16
"00576",image-00576.png,s,p,67,109,-120,37,25,0,0,16
"00577",image-00577.png,s,p,60,-73,-118,7,51,0,0,16
"00578",image-00578.png,s,p,54,-4,-123,50,27,0,0,16
"00579",image-00579.png,s,p,30,33,32,10,46,0,0,16
"00580",image-00580.png,s,p,53,-77,-17,41,12,0,0,16
"00581",image-00581.png,s,p,47,-124,-79,50,61,0,0,16
"00582",image-00582.png,s,p,51,-109,-49,25,47,0,0,16
"00583",image-00583.png,s,p,63,-98,-59,19,41,0,0,16
"00584",image-00584.png,s,p,37,-65,-94,43,12,0,0,16
"00585",image-00585.png,s,p,36,-79,27,27,25,0,0,16
"00586",image-00586.png,s,p,44,92,-110,8,48,0,0,16
"00587",image-00587.png,s,p,58,123,47,19,12,0,0,16
"00588",image-00588.png,s,p,45,38,62,16,47,0,0,16
"00589",image-00589.png,s,p,45,115,-49,9,65,0,0,16
"00590",image-00590.png,s,p,48,53,1,21,13,0,0,16
"00591",image-00591.png,s,p,39,73,38,44,70,0,0,16
"00592",image-00592.png,s,p,48,113,-85,34,38,0,0,16
"00593",image-00593.png,s,p,58,34,74,40,41,0,0,16
"00594",image-00594.png,s,p,46,-37,-120,1,3,0,0,16
"00595",image-00595.png,s,p,65,71,-124,33,6,0,0,16
"00596",image-00596.png,s,p,68,7,-98,44,21,0,0,16
"00597",image-00597.png,s,p,37,74,44,40,5,0,0,16
"00598",image-00598.png,s,p,48,-47,-65,45,24,0,0,16
"00599",image-00599.png,s,p,60,125,-115,15,51,0,0,16
"00600",image-00600.png,s,p,69,85,80,5,24,0,0,16
"00601",image-00601.png,s,p,61,115,-11,14,13,0,0,16
"00602",image-00602.png,s,p,40,52,73,8,57,0,0,16
"00603",image-00603.png,s,p,66,61,105,26,65,0,0,16
"00604",image-00604.png,s,p,43,25,99,9,14,0,0,16
"00605",image-00605.png,s,p,36,-24,-101,27,48,0,0,16
"00606",image-00606.png,s,p,56,34,-34,4,32,0,0,16
"00607",image-00607.png,s,p,66,113,-18,11,20,0,0,16
"00608",image-00608.png,s,p,65,-31,78,33,56,0,0,16
"00609",image-00609.png,s,p,68,-30,-30,5,58,0,0,16
"00610",image-00610.png,s,p,54,23,-70,4,50,0,0,16
"00611",image-00611.png,s,p,44,40,102,9,24,0,0,16
"00612",image-00612.png,s,p,37,-28,-91,36,28,0,0,16
"00613",image-00613.png,s,p,66,61,-31,38,43,0,0,16
"00614",image-00614.png,s,p,55,8,72,33,60,0,0,16
"00615",image-00615.png,s,p,69,-26,-12,28,66,0,0,16
"00616",image-00616.png,s,p,55,4,-119,6,1,0,0,16
"00617",image-00617.png,s,p,60,-15,124,18,15,0,0,16
"00618",image-00618.png,s,p,52,-45,-31,9,30,0,0,16
"00619",image-00619.png,s,p,31,104,-49,48,26,0,0,16
"00620",image-00620.png,s,p,35,-98,8,20,29,0,0,16
"00621",image-00621.png,s,p,56,-124,17,45,57,0,0,16
"00622",image-00622.png,s,p,58,56,-118,30,9,0,0,16
"00623",image-00623.png,s,p,52,98,-25,22,40,0,0,16
"00624",image-00624.png,s,p,46,-56,59,40,4,0,0,16
"00625",image-00625.png,s,p,51,-13,51,35,60,0,0,16
"00626",image-00626.png,s,p,46,-4,-38,13,42,0,0,16
"00627",image-00627.png,s,p,52,55,-73,39,34,0,0,16
"00628",image-00628.png,s,p,34,-118,71,22,35,0,0,16
"00629",image-00629.png,s,p,63,92,57,12,11,0,0,16
"00630",image-00630.png,s,p,39,94,-47,27,23,0,0,16
"00631",image-00631.png,s,p,46,-102,95,19,4,0,0,16
"00632",image-00632.png,s,p,47,73,-116,17,19,0,0,16
"00633",image-00633.png,s,p,57,89,-99,18,46,0,0,16
"00634",image-00634.png,s,p,60,-92,96,2,70,0,0,16
"00635",image-00635.png,s,p,52,8,124,2,5,0,0,16
"00636",image-00636.png,s,p,40,93,-53,14,9,0,0,16
"00637",image-00637.png,s,p,33,123,121,33,56,0,0,16
"00638",image-00638.png,s,p,65,57,27,47,18,0,0,16
"00639",image-00639.png,s,p,35,9,-2,13,51,0,0,16
"00640",image-00640.png,s,p,52,-7,29,13,36,0,0,16
"00641",image-00641.png,s,p,60,29,124,10,25,0,0,16
"00642",image-00642.png,s,p,48,114,39,37,45,0,0,16
"00643",image-00643.png,s,p,56,94,-85,36,24,0,0,16
"00644",image-00644.png,s,p,55,83,-53,15,11,0,0,16
"00645",image-00645.png,s,p,67,25,58,39,20,0,0,16
"00646",image-00646.png,s,p,46,77,-53,50,15,0,0,16
"00647",image-00647.png,s,p,51,-30,72,5,19,0,0,16
"00648",image-00648.png,s,p,51,98,-65,15,21,0,0,16
"00649",image-00649.png,s,p,49,-90,-13,46,24,0,0,16
"00650",image-00650.png,s,p,59,70,-27,24,1,0,0,16
"00651",image-00651.png,s,p,42,-109,-45,23,53,0,0,16
"00652",image-00652.png,s,p,37,17,94,38,22,0,0,16
"00653",image-00653.png,s,p,63,67,10,5,35,0,0,16
"00654",image-00654.png,s,p,30,-50,-35,32,18,0,0,16
"00655",image-00655.png,s,p,67,-56,20,50,57,0,0,16
"00656",image-00656.png,s,p,51,-85,55,42,44,0,0,16
"00657",image-00657.png,s,p,69,124,-33,20,25,0,0,16
"00658",image-00658.png,s,p,50,-34,13,2,51,0,0,16
"00659",image-00659.png,s,p,37,-20,-101,18,67,0,0,16
"00660",image-00660.png,s,p,46,25,34,30,66,0,0,16
"00661",image-00661.png,s,p,68,-84,40,6,48,0,0,16
"00662",image-00662.png,s,p,48,-30,59,37,18,0,0,16
"00663",image-00663.png,s,p,69,111,13,17,53,0,0,16
"00664",image-00664.png,s,p,48,-98,97,34,2,0,0,16
"00665",image-00665.png,s,p,59,9,116,44,32,0,0,16
"00666",image-00666.png,s,p,59,-112,65,46,42,0,0,16
"00667",image-00667.png,s,p,55,-5,-49,25,19,0,0,16
"00668",image-00668.png,s,p,47,30,-38,12,54,0,0,16
"00669",image-00669.png,s,p,40,-106,44,44,17,0,0,16
"00670",image-00670.png,s,p,48,70,-74,45,11,0,0,16
"00671",image-00671.png,s,p,68,-95,-76,17,24,0,0,16
"00672",image-00672.png,s,p,41,88,85,24,52,0,0,16
"00673",image-00673.png,s,p,45,33,73,42,15,0,0,16
"00674",image-00674.png,s,p,57,-53,84,6,47,0,0,16
"00675",image-00675.png,s,p,53,-111,-84,26,41,0,0,16
"00676",image-00676.png,s,p,33,113,109,40,67,0,0,16
"00677",image-00677.png,s,p,42,33,-111,26,23,0,0,16
"00678",image-00678.png,s,p,45,-29,17,12,10,0,0,16
"00679",image-00679.png,s,p,57,-5,28,25,68,0,0,16
"00680",image-00680.png,s,p,55,-109,88,44,29,0,0,16
"00681",image-00681.png,s,p,41,-8,14,48,57,0,0,16
"00682",image-00682.png,s,p,37,3,8,2,18,0,0,16
"00683",image-00683.png,s,p,34,55,-113,31,69,0,0,16
"00684",image-00684.png,s,p,63,57,-119,20,30,0,0,16
"00685",image-00685.png,s,p,35,43,27,10,4,0,0,16
"00686",image-00686.png,s,p,40,-19,103,46,36,0,0,16
"00687",image-00687.png,s,p,49,11,-2,13,10,0,0,16
"00688",image-00688.png,s,p,39,47,51,47,29,0,0,16
"00689",image-00689.png,s,p,37,91,117,4,67,0,0,16
"00690",image-00690.png,s,p,55,-23,60,1,61,0,0,16
"00691",image-00691.png,s,p,35,120,-116,35,47,0,0,16
"00692",image-00692.png,s,p,35,15,-91,9,65,0,0,16
"00693",image-00693.png,s,p,52,1,-114,34,58,0,0,16
"00694",image-00694.png,s,p,50,-44,86,41,7,0,0,16
"00695",image-00695.png,s,p,36,109,105,46,25,0,0,16
"00696",image-00696.png,s,p,57,-94,-12,18,7,0,0,16
"00697",image-00697.png,s,p,60,-121,-19,39,46,0,0,16
"00698",image-00698.png,s,p,40,9,33,16,59,0,0,16
"00699",image-00699.png,s,p,37,75,-24,26,59,0,0,16
"00700",image-00700.png,s,p,42,3,124,8,25,0,0,16
"00701",image-00701.png,s,p,51,-86,-31,48,36,0,0,16
"00702",image-00702.png,s,p,30,95,-60,26,30,0,0,16
"00703",image-00703.png,s,p,36,-117,-100,47,54,0,0,16
"00704",image-00704.png,s,p,52,-54,-19,43,30,0,0,16
"00705",image-00705.png,s,p,44,83,-120,40,24,0,0,16
"00706",image-00706.png,s,p,50,118,-19,7,22,0,0,16
"00707",image-00707.png,s,p,59,-11,-20,26,69,0,0,16
"00708",image-00708.png,s,p,61,43,90,3,25,0,0,16
"00709",image-00709.png,s,p,43,33,-41,38,69,0,0,16
"00710",image-00710.png,s,p,57,-93,-73,9,67,0,0,16
"00711",image-00711.png,s,p,52,87,-11,23,58,0,0,16
"00712",image-00712.png,s,p,47,60,-51,41,16,0,0,16
"00713",image-00713.png,s,p,39,27,36,16,57,0,0,16
"00714",image-00714.png,s,p,51,120,70,12,20,0,0,16
"00715",image-00715.png,s,p,69,-105,-118,21,63,0,0,16
"00716",image-00716.png,s,p,31,-53,110,24,20,0,0,16
"00717",image-00717.png,s,p,30,11,106,42,51,0,0,16
"00718",image-00718.png,s,p,54,-75,55,23,40,0,0,16
"00719",image-00719.png,s,p,52,-23,-95,23,57,0,0,16
"00720",image-00720.png,s,p,55,42,120,32,36,0,0,16
"00721",image-00721.png,s,p,31,97,-120,19,14,0,0,16
"00722",image-00722.png,s,p,70,-68,106,6,34,0,0,16
"00723",image-00723.png,s,p,32,-71,7,15,14,0,0,16
"00724",image-00724.png,s,p,42,-49,56,34,50,0,0,16
"00725",image-00725.png,s,p,60,92,29,41,35,0,0,16
"00726",image-00726.png,s,p,38,-46,-51,26,62,0,0,16
"00727",image-00727.png,s,p,32,-77,-100,40,1,0,0,16
"00728",image-00728.png,s,p,45,23,16,36,37,0,0,16
"00729",image-00729.png,s,p,64,-23,37,35,53,0,0,16
"00730",image-00730.png,s,p,40,48,10,8,45,0,0,16
"00731",image-00731.png,s,p,44,7,118,33,11,0,0,16
"00732",image-00732.png,s,p,47,-72,-107,18,68,0,0,16
"00733",image-00733.png,s,p,63,-13,-54,8,54,0,0,16
"00734",image-00734.png,s,p,38,-118,-36,19,35,0,0,16
"00735",image-00735.png,s,p,30,-27,-122,8,57,0,0,16
"00736",image-00736.png,s,p,34,88,35,31,59,0,0,16
"00737",image-00737.png,s,p,61,37,-51,47,52,0,0,16
"00738",image-00738.png,s,p,66,33,60,12,35,0,0,16
"00739",image-00739.png,s,p,35,73,-61,30,43,0,0,16
"00740",image-00740.png,s,p,37,-110,-65,36,36,0,0,16
"00741",image-00741.png,s,p,56,78,50,2,27,0,0,16
"00742",image-00742.png,s,p,34,24,96,42,18,0,0,16
"00743",image-00743.png,s,p,66,-46,-71,18,17,0,0,16
"00744",image-00744.png,s,p,40,-2,125,44,45,0,0,16
"00745",image-00745.png,s,p,56,-96,15,3,64,0,0,16
"00746",image-00746.png,s,p,30,106,-55,5,39,0,0,16
"00747",image-00747.png,s,p,57,67,-51,43,44,0,0,16
"00748",image-00748.png,s,p,55,40,110,42,30,0,0,16
"00749",image-00749.png,s,p,40,11,101,27,66,0,0,16
"00750",image-00750.png,s,p,60,115,20,48,32,0,0,16
"00751",image-00751.png,s,p,70,110,-2,4,41,0,0,16
"00752",image-00752.png,s,p,56,103,67,15,28,0,0,16
"00753",image-00753.png,s,p,55,60,-8,7,32,0,0,16
"00754",image-00754.png,s,p,53,44,64,45,31,0,0,16
"00755",image-00755.png,s,p,56,58,-123,5,27,0,0,16
"00756",image-00756.png,s,p,58,40,-97,35,25,0,0,16
"00757",image-00757.png,s,p,49,23,121,49,1,0,0,16
"00758",image-00758.png,s,p,55,35,-80,50,35,0,0,16
"00759",image-00759.png,s,p,34,98,62,20,13,0,0,16
"00760",image-00760.png,s,p,45,78,-110,29,66,0,0,16
"00761",image-00761.png,s,p,31,52,-67,29,28,0,0,16
"00762",image-00762.png,s,p,41,-45,33,43,33,0,0,16
"00763",image-00763.png,s,p,43,125,110,37,16,0,0,16
"00764",image-00764.png,s,p,61,91,17,5,44,0,0,16
"00765",image-00765.png,s,p,56,91,31,28,2,0,0,16
"00766",image-00766.png,s,p,57,40,65,39,32,0,0,16
"00767",image-00767.png,s,p,63,-101,37,44,45,0,0,16
"00768",image-00768.png,s,p,54,106,-11,12,34,0,0,16
"00769",image-00769.png,s,p,63,-56,29,32,50,0,0,16
"00770",image-00770.png,s,p,61,10,-69,4,11,0,0,16
"00771",image-00771.png,s,p,34,29,71,13,65,0,0,16
"00772",image-00772.png,s,p,31,-53,37,39,46,0,0,16
"00773",image-00773.png,s,p,64,6,-32,13,54,0,0,16
"00774",image-00774.png,s,p,33,-89,-112,11,60,0,0,16
"00775",image-00775.png,s,p,51,-26,-23,40,52,0,0,16
"00776",image-00776.png,s,p,67,-58,-114,25,1,0,0,16
"00777",image-00777.png,s,p,60,-38,115,19,21,0,0,16
"00778",image-00778.png,s,p,51,-109,58,16,65,0,0,16
"00779",image-00779.png,s,p,53,-95,11,45,54,0,0,16
"00780",image-00780.png,s,p,51,-106,-19,1,10,0,0,16
"00781",image-00781.png,s,p,68,-47,-21,47,20,0,0,16
"00782",image-00782.png,s,p,65,-6,103,46,39,0,0,16
"00783",image-00783.png,s,p,33,-37,117,6,59,0,0,16
"00784",image-00784.png,s,p,40,-75,-9,12,45,0,0,16
"00785",image-00785.png,s,p,39,124,31,20,10,0,0,16
"00786",image-00786.png,s,p,61,-105,-120,30,45,0,0,16
"00787",image-00787.png,s,p,61,-101,-87,12,63,0,0,16
"00788",image-00788.png,s,p,67,0,112,31,56,0,0,16
"00789",image-00789.png,s,p,54,21,-28,6,51,0,0,16
"00790",image-00790.png,s,p,67,-74,52,33,57,0,0,16
"00791",image-00791.png,s,p,53,-63,-22,28,60,0,0,16
"00792",image-00792.png,s,p,32,-80,50,22,65,0,0,16
"00793",image-00793.png,s,p,51,53,84,14,64,0,0,16
"00794",image-00794.png,s,p,56,-23,28,27,30,0,0,16
"00795",image-00795.png,s,p,32,-12,-103,24,57,0,0,16
"00796",image-00796.png,s,p,60,-15,41,19,42,0,0,16
"00797",image-00797.png,s,p,60,38,-37,25,30,0,0,16
"00798",image-00798.png,s,p,46,83,67,16,66,0,0,16
"00799",image-00799.png,s,p,49,-94,-65,44,12,0,0,16
"00800",image-00800.png,s,p,49,58,-80,6,55,0,0,16
"00801",image-00801.png,s,p,54,107,106,48,53,0,0,16
"00802",image-00802.png,s,p,55,-47,1,44,49,0,0,16
"00803",image-00803.png,s,p,51,39,-58,18,12,0,0,16
"00804",image-00804.png,s,p,64,-65,59,21,15,0,0,16
"00805",image-00805.png,s,p,57,59,-26,49,63,0,0,16
"00806",image-00806.png,s,p,59,-9,3,26,20,0,0,16
"00807",image-00807.png,s,p,69,-11,-34,28,5,0,0,16
"00808",image-00808.png,s,p,41,-44,-7,31,11,0,0,16
"00809",image-00809.png,s,p,53,-119,-100,43,66,0,0,16
"00810",image-00810.png,s,p,32,-41,62,50,11,0,0,16
"00811",image-00811.png,s,p,49,-77,40,17,15,0,0,16
"00812",image-00812.png,s,p,44,122,-26,50,19,0,0,16
"00813",image-00813.png,s,p,40,-35,-62,9,32,0,0,16
"00814",image-00814.png,s,p,30,47,-56,36,48,0,0,16
"00815",image-00815.png,s,p,49,-75,-18,45,20,0,0,16
"00816",image-00816.png,s,p,44,125,-94,41,70,0,0,16
"00817",image-00817.png,s,p,70,7,31,39,61,0,0,16
"00818",image-00818.png,s,p,30,-46,-122,11,15,0,0,16
"00819",image-00819.png,s,p,36,68,-117,47,53,0,0,16
"00820",image-00820.png,s,p,39,-75,-74,24,13,0,0,16
"00821",image-00821.png,s,p,44,63,85,34,12,0,0,16
"00822",image-00822.png,s,p,43,1,101,3,60,0,0,16
"00823",image-00823.png,s,p,46,24,0,12,39,0,0,16
"00824",image-00824.png,s,p,53,-49,70,12,42,0,0,16
"00825",image-00825.png,s,p,68,112,85,46,54,0,0,16
"00826",image-00826.png,s,p,37,-15,-23,32,19,0,0,16
"00827",image-00827.png,s,p,32,52,-24,32,66,0,0,16
"00828",image-00828.png,s,p,58,-117,96,1,4,0,0,16
"00829",image-00829.png,s,p,39,39,-72,25,51,0,0,16
"00830",image-00830.png,s,p,63,119,-100,11,66,0,0,16
"00831",image-00831.png,s,p,54,33,-9,13,39,0,0,16
"00832",image-00832.png,s,p,52,109,120,6,61,0,0,16
"00833",image-00833.png,s,p,39,-14,107,40,59,0,0,16
"00834",image-00834.png,s,p,43,19,-77,38,38,0,0,16
"00835",image-00835.png,s,p,49,66,-59,8,19,0,0,16
"00836",image-00836.png,s,p,37,30,73,10,3,0,0,16
"00837",image-00837.png,s,p,68,79,-124,21,52,0,0,16
"00838",image-00838.png,s,p,46,-86,100,40,11,0,0,16
"00839",image-00839.png,s,p,39,-27,103,32,43,0,0,16
"00840",image-00840.png,s,p,32,106,78,23,24,0,0,16
"00841",image-00841.png,s,p,54,-94,74,19,26,0,0,16
"00842",image-00842.png,s,p,52,-83,-34,9,63,0,0,16
"00843",image-00843.png,s,p,62,13,52,11,60,0,0,16
"00844",image-00844.png,s,p,48,64,77,34,51,0,0,16
"00845",image-00845.png,s,p,31,-122,-85,3,13,0,0,16
"00846",image-00846.png,s,p,60,12,-21,47,24,0,0,16
"00847",image-00847.png,s,p,37,-67,-92,10,32,0,0,16
"00848",image-00848.png,s,p,65,-6,15,33,37,0,0,16
"00849",image-00849.png,s,p,47,26,-91,7,45,0,0,16
"00850",image-00850.png,s,p,62,71,82,37,50,0,0,16
"00851",image-00851.png,s,p,40,-55,32,37,19,0,0,16
"00852",image-00852.png,s,p,61,-108,57,26,70,0,0,16
"00853",image-00853.png,s,p,56,119,-78,44,39,0,0,16
"00854",image-00854.png,s,p,67,97,-23,17,7,0,0,16
"00855",image-00855.png,s,p,43,78,-113,4,32,0,0,16
"00856",image-00856.png,s,p,36,-73,124,6,23,0,0,16
"00857",image-00857.png,s,p,62,-60,121,3,1,0,0,16
"00858",image-00858.png,s,p,46,-113,-10,18,9,0,0,16
"00859",image-00859.png,s,p,68,118,38,41,34,0,0,16
"00860",image-00860.png,s,p,44,-47,50,35,34,0,0,16
"00861",image-00861.png,s,p,68,-114,112,29,27,0,0,16
"00862",image-00862.png,s,p,64,69,-107,26,3,0,0,16
"00863",image-00863.png,s,p,67,110,-6,22,37,0,0,16
"00864",image-00864.png,s,p,41,115,59,43,24,0,0,16
"00865",image-00865.png,s,p,52,37,114,26,67,0,0,16
"00866",image-00866.png,s,p,63,102,124,46,69,0,0,16
"00867",image-00867.png,s,p,38,124,85,29,2,0,0,16
"00868",image-00868.png,s,p,69,107,-77,47,66,0,0,16
"00869",image-00869.png,s,p,67,61,14,1,26,0,0,16
"00870",image-00870.png,s,p,43,45,-83,9,36,0,0,16
"00871",image-00871.png,s,p,32,-109,-12,43,62,0,0,16
"00872",image-00872.png,s,p,67,-81,58,11,33,0,0,16
